user_id,product_id,rating,timestamp
AQ6JVC5F7G24S,B00005ML71,5.0,1486771200
AGIFQISOUTQTG,B00005ML71,2.0,1485475200
A1MHPGANXXGLC8,B00005ML71,4.0,1483660800
A1OOYK17XC8MV9,B00005ML71,5.0,1482883200
A2T4AIDPSFBRMC,B00005ML71,5.0,1480982400
A3U3O148NRRXBL,B00005ML71,5.0,1476057600
A10ZZKL69LGS3W,B00005ML71,5.0,1472860800
A14L6SW9OJES8W,B00005ML71,5.0,1472601600
A54JYLX8TY2ST,B00005ML71,5.0,1468713600
A20BH9DT9MTDID,B00005ML71,5.0,1463270400
A1H1K697G49Y0S,B00005ML71,5.0,1461888000
A3V5LZJGW2NT8B,B00005ML71,5.0,1458864000
A21U2CZHHWYWAH,B00005ML71,3.0,1458345600
A23T2F1BNPKNFY,B00005ML71,5.0,1454803200
A1NGEQKAEPWQZQ,B00005ML71,5.0,1454544000
A2BQGRJAB3G5YC,B00005ML71,3.0,1454025600
A1U08MKZHEMMRC,B00005ML71,5.0,1452643200
A21MTITRA37SW7,B00005ML71,5.0,1450224000
A2NKYRHYGM9FZW,B00005ML71,5.0,1449273600
A1HR07E6U6R96X,B00005ML71,5.0,1445472000
A1R4L80FGF0MO8,B00005ML71,5.0,1442880000
AKRVGYMLQI6UX,B00005ML71,5.0,1442188800
AF9R3WOZA471F,B00005ML71,5.0,1438560000
AT6B2QSIDTTDW,B00005ML71,5.0,1430697600
A1LQTRN7RRE16Q,B00005ML71,5.0,1429747200
A4NVC3UKFO6CA,B00005ML71,4.0,1428019200
A3DDZ2SENG07MS,B00005ML71,5.0,1427587200
A13G34EAZXEXE8,B00005ML71,5.0,1426809600
AUVFJDUMTY552,B00005ML71,5.0,1426723200
A31ZN6ZLBZ8I6L,B00005ML71,4.0,1425513600
AWFTXZDETMFXM,B00005ML71,5.0,1423699200
A284WNP6L4M0BP,B00005ML71,5.0,1423008000
AJ0I8H7U2R8YQ,B00005ML71,4.0,1421539200
AH91ZJ8W8NCLR,B00005ML71,5.0,1420675200
AH91ZJ8W8NCLR,B00005ML71,5.0,1420675200
A3DMJLKEUNQDOX,B00005ML71,5.0,1419984000
A1EL2FMHLNPRT4,B00005ML71,5.0,1417392000
A1MVH1WLYDHZ49,B00005ML71,4.0,1413936000
A19TZO6N54WHFW,B00005ML71,5.0,1413158400
A20T3L9VLKGCAL,B00005ML71,4.0,1410825600
A1SHBAEPXUJASD,B00005ML71,3.0,1409443200
A1D8LAU8G8I1GC,B00005ML71,5.0,1407542400
A2JM6OPQUDJLBS,B00005ML71,5.0,1404864000
A35QFQI0M46LWO,B00005ML71,4.0,1398124800
A341MR306CXLM7,B00005ML71,5.0,1397692800
A2JSYLBHDPMLYY,B00005ML71,5.0,1394236800
A2WTGMPVDMSAA8,B00005ML71,5.0,1390262400
A11QLVY0EXW18L,B00005ML71,4.0,1390003200
A2NIT6BKW11XJQ,B00005ML71,3.0,1384646400
A33SX0AD5PYD9B,B00005ML71,4.0,1381968000
A3VG1RDWHEYK6V,B00005ML71,4.0,1377648000
A2PD27UKAD3Q00,B00005ML71,2.0,1376697600
A1C0O09LOLVI39,B00005ML71,5.0,1371340800
A2LCZOXLSRQJOZ,B00005ML71,5.0,1367366400
A1T9A8YD2FU9UF,B00005ML71,5.0,1367020800
A10IKLDA8TQ66D,B00005ML71,5.0,1365811200
A497IVLD6ZZOG,B00005ML71,5.0,1365638400
A3IH5TH6AKY6KR,B00005ML71,5.0,1365206400
A3IH5TH6AKY6KR,B00005ML71,5.0,1365206400
A1CC0LN1ZE95B9,B00005ML71,5.0,1360195200
A17SLR18TUMULM,B00005ML71,5.0,1356912000
A2PRHYJ6KX7E7U,B00005ML71,5.0,1354147200
A3L8R3IYOK8FD0,B00005ML71,5.0,1338768000
A3A0W4OKI6TEGP,B00005ML71,5.0,1338508800
AGS5OEWHBHLJI,B00005ML71,5.0,1226620800
A1TWEC83R9VX1N,B00005ML71,4.0,1210982400
A1GMWTGXW682GB,B000068NSX,4.0,1331856000
AKSFZ4G1AXYFC,B000068NSX,4.0,1376352000
A1CL807EOUPVP1,B000068NSX,5.0,1375833600
A67OJZLHBBUQ9,B000068NSX,5.0,1373328000
AM2GYESLFZ43Q,B000068NSX,5.0,1366675200
A1IINPAVSRCX3R,B000068NSX,5.0,1366156800
A2EZWZ8MBEDOLN,B000068NSX,5.0,1363564800
A29QSKNQ7X808J,B000068NSX,3.0,1363219200
A1AE4ALO8CXB97,B000068NSX,5.0,1362873600
A1407UL1RS6EH8,B000068NSX,5.0,1355875200
A3E0CF25A7LD2,B000068NSX,4.0,1354924800
A3DF9X8J51MFDO,B000068NSX,4.0,1351728000
A360JIF65NUI37,B000068NTU,5.0,1516406400
A2ZBSEZ211C4QW,B000068NTU,5.0,1505865600
A2KLPTCS9BCPH9,B000068NTU,5.0,1500508800
A3DNL4U0UPLYL9,B000068NTU,4.0,1499558400
A7TRK2GG6BHWD,B000068NVJ,5.0,1325808000
A3MCC1FJF45FYC,B000068NVJ,5.0,1320192000
A2VZFLI68PPSLP,B000068NTU,5.0,1486857600
A1NAMGJD4V641T,B000068NTU,5.0,1486512000
A1PNV7C43HXKDI,B000068NTU,5.0,1482969600
APPML556MK7B7,B000068NVJ,5.0,1457654400
A32WUBHHIJ934M,B000068NVJ,5.0,1447459200
A2JQKOJ9SK24DV,B000068NVJ,5.0,1445817600
A1LYOXW8ZTPA01,B000068NTU,5.0,1480464000
AV7CM4UX3BIUI,B000068NVJ,4.0,1441324800
A14M3S8GUYQNHU,B000068NVJ,5.0,1439769600
ABIDIW1GZ7L52,B000068NTU,4.0,1476921600
A3HCK3UXD6WS4G,B000068NVJ,4.0,1428796800
A2TKMA52AMCB31,B000068NVJ,5.0,1428278400
A1XXAPTZI9V7YF,B000068NVJ,5.0,1424822400
A2WNPQVLW6H09O,B000068NTU,5.0,1473465600
A23TL6KVVM09LN,B000068NTU,5.0,1471910400
A6JSLV8GMBBBE,B000068NTU,5.0,1470009600
A331HZQZ8GOQMJ,B000068NTU,5.0,1467936000
A33OYSKQ3XVRJJ,B000068NVJ,5.0,1420416000
A2I9NIU3YAZ54M,B000068NVJ,4.0,1419120000
AWP0JM6XEVGIE,B000068NVJ,5.0,1417392000
AIGUDOXCY462R,B000068NTU,5.0,1464652800
A2H47FJLIKYNGC,B000068NTU,5.0,1464566400
AG8AHNDVN9KQL,B000068NTU,5.0,1464220800
A6LZQG06JCQIT,B000068NTU,5.0,1462838400
A20UN9T96FA9WE,B000068NVJ,5.0,1416182400
A319ZSLHK97E7C,B000068NVJ,2.0,1412294400
A10P1UB769E59J,B000068NTU,5.0,1462406400
A1EW0EDDWR7XPM,B000068NTU,5.0,1461715200
A2NY92GZK7K2KW,B000068NYM,5.0,1430006400
A2UW1V9LV5S3KA,B000068NYM,5.0,1428624000
A1LCLRNUOSAN44,B000068NVJ,4.0,1410652800
A54S9CIUV5VNB,B000068NVJ,5.0,1410393600
AOO3WZSMSJ4AW,B000068NVJ,5.0,1407974400
ALNI2ZVLR4L5G,B000068NTU,5.0,1457740800
ALNI2ZVLR4L5G,B000068NTU,5.0,1457740800
A1LLKRI07I04BP,B000068NTU,5.0,1457222400
ADH0O8UVJOT10,B000068NTU,5.0,1455840000
AO7WPPUO75BBK,B000068NVJ,4.0,1405641600
A1BQ0HTG3C53IH,B000068NVJ,5.0,1404691200
A1UKA6YTZF3B9I,B000068NVJ,5.0,1402790400
A1LLKRI07I04BP,B000068NTU,5.0,1455148800
AYZD8776C5KO4,B000068NTU,5.0,1454284800
AX18PPQWCG7FG,B000068NTU,5.0,1453248000
A3FSU3QBNGBSOH,B000068NVJ,5.0,1398038400
A14Z9LAETO21KL,B000068NVJ,4.0,1394496000
AYZD8776C5KO4,B000068NUQ,5.0,1510185600
ATJ9HPP9UIJK0,B000068NUQ,5.0,1508716800
A1J87SYB3JPQWH,B000068NTU,5.0,1450742400
AVTVARULU85KO,B000068NTU,5.0,1450310400
A27DR1VO079F1V,B000068NVJ,5.0,1392768000
A3Q9NUMXY91MIP,B000068NVJ,3.0,1388275200
A17CU1D2CWXOHB,B000068NVJ,4.0,1387065600
A680RUE1FDO8B,B000068NVJ,5.0,1386633600
A1YF7W9FCYTLFI,B000068NYM,4.0,1482278400
A26RNTHH6P38YJ,B000068NTU,5.0,1449187200
A2S696CI415O20,B000068NTU,1.0,1449100800
A1UDO6MSQ1NU3H,B000068NTU,5.0,1449014400
A1MT6X1LTGMZKN,B000068NTU,4.0,1448755200
AACARGGYZPQVN,B000068NTU,5.0,1446595200
A1S0HTDO0P4N5V,B000068NVJ,5.0,1379376000
A396ELNTQDFYPO,B000068NVJ,4.0,1379289600
A1XNJMS7TQRLZ,B000068NVJ,5.0,1379116800
A1HLQB1K9BI545,B000068NYM,5.0,1465430400
A1DRNLP835CFAJ,B000068NYM,5.0,1461715200
A2GTYRAW4PEIHQ,B000068NYM,4.0,1461196800
A1KOKBC5113BV9,B000068NUQ,5.0,1482883200
AIZ8G7VU4VBTF,B000068NUQ,4.0,1477785600
A31C5R1AWE37W3,B000068NTU,5.0,1445472000
A1J8J8FQEMP8E6,B000068NTU,5.0,1444003200
A395N4YTYU0UUF,B000068NTU,5.0,1443312000
A3IMQ8EK5QO091,B000068NTU,5.0,1443312000
ATJ9HPP9UIJK0,B000068NTU,5.0,1442534400
A1XSJ80M39HD7G,B000068NTU,3.0,1441584000
A1XSJ80M39HD7G,B000068NTU,3.0,1441584000
A2JZB2BMWOCKE,B000068NUQ,5.0,1466208000
A3D9BI0F54N3J4,B000068NYM,5.0,1456272000
A1ZIIVDDY70ACF,B000068NYM,4.0,1455926400
AU9BPT3Y3K6J4,B000068NVJ,5.0,1376092800
AQQ91U1U4YKDF,B000068NVJ,5.0,1372464000
A4NVC3UKFO6CA,B000068NVJ,4.0,1371772800
A1P0KXFRMNL2AC,B000068NVJ,5.0,1367366400
A39E4UTWD78ZUN,B000068NTU,4.0,1439769600
A3BCK6EDQ76GZK,B000068NTU,5.0,1439596800
A1DOKWAFHIGE8C,B000068NUQ,5.0,1453593600
AFHTEGKVWMLRE,B000068NUQ,4.0,1450742400
A34IJACMU8C3IM,B000068NZG,4.0,1229299200
A2MEN74OQVUP2B,B000068NTU,5.0,1435881600
A2D5I9S4FMZTIO,B000068NUQ,5.0,1434240000
A27E50VGEXTSN2,B000068NUQ,5.0,1433548800
AUW2LJYT2EZC4,B000068NUQ,5.0,1425081600
A2Q22T3E6MYK39,B000068NUQ,5.0,1420070400
A3P30NGFD1XDYC,B000068NUQ,5.0,1415836800
A10NPIQCB07BXZ,B000068NUQ,5.0,1398816000
A10NPIQCB07BXZ,B000068NUQ,5.0,1398816000
A1CMCP7UXP315D,B000068NYM,5.0,1450396800
A4CLXOVKBJ5TT,B000068NVJ,5.0,1366675200
AHE4RU04NVDHR,B000068NVJ,5.0,1363046400
A3BCK6EDQ76GZK,B000068NTU,5.0,1435536000
AWHKACTSX0X33,B000068NTU,5.0,1435449600
A1A4ODFYH92251,B000068NTU,5.0,1433289600
A27E50VGEXTSN2,B000068NUQ,5.0,1390262400
A3DGMJN91IUKGU,B000068NUQ,5.0,1368057600
A10044ECXDUVKS,B000068NUQ,5.0,1363651200
AQJY6ULH2Q8N6,B000068NZD,5.0,1515110400
A7R4E231F6PYB,B000068NTU,1.0,1432512000
ACGEI811KV9OY,B000068NVJ,4.0,1344384000
A2CCGGDGZ694CT,B000068NVJ,4.0,1341964800
A2U51K4MI1UA7T,B000068NVJ,5.0,1341792000
A3KGW9J394EHK2,B000068NUQ,5.0,1360540800
A3KGW9J394EHK2,B000068NUQ,5.0,1360540800
A8PSXJUIQLBD9,B000068NUQ,5.0,1349049600
A13EL3W059BU5L,B000068NUQ,2.0,1321747200
ASD9Y0W3LAG5J,B000068NUQ,4.0,1320969600
ASD9Y0W3LAG5J,B000068NUQ,4.0,1320969600
AT0KNZF94SA49,B000068NTU,5.0,1430956800
AT6B2QSIDTTDW,B000068NTU,5.0,1430697600
AYJG6V3AQONGG,B000068NZD,1.0,1493683200
AJK15Q9JOEHRH,B000068NTU,5.0,1427414400
A4HERYVWL1E8G,B000068NTU,5.0,1427241600
A21RO7OWHHHUOK,B000068NTU,5.0,1426118400
A1HFV5MPMB6EL3,B000068NZG,2.0,1473379200
A3B5A9758SVY67,B000068NTU,4.0,1424476800
A29RPWSJW6KCY0,B000068NTU,5.0,1423785600
A1HVON19W5U052,B000068NTU,4.0,1423699200
A2C7D65XX6K2OD,B000068NZD,4.0,1492041600
A18H68R7F4GGHL,B000068NZD,5.0,1490832000
AJQX858JWAHDZ,B000068NZD,5.0,1489881600
A2TXJMOBILMW09,B000068NZG,1.0,1466467200
AJK15Q9JOEHRH,B000068NTU,5.0,1422921600
A3E5S1BO6WXWBM,B000068NTU,5.0,1422662400
A1KG4BUAQG9FTK,B000068NZD,4.0,1486339200
A1OPS8Q346ZPRV,B000068NZD,5.0,1484956800
A2PKWHEJ4CF4FR,B000068NTU,5.0,1420675200
A5LKA6NJMTVK8,B000068NZG,5.0,1461024000
AFUXZPI2XFHG9,B000068NZD,5.0,1484179200
A1CM39KMR19WH2,B000068NZD,5.0,1483488000
A3DMJLKEUNQDOX,B000068NTU,5.0,1419984000
AQMEGG40VOKX0,B000068NTU,4.0,1418947200
A339KIYGCWP45P,B000068NTU,5.0,1418860800
A2Q2YZE0TBGTY4,B000068NTU,4.0,1418169600
A2RIZEL6RI8RNJ,B000068NZG,5.0,1449792000
A2ULLRPWYYZAKI,B000068NTU,5.0,1416009600
A254MDH9GJ1HQD,B000068NTU,5.0,1415750400
A1MVH1WLYDHZ49,B000068NTU,4.0,1413331200
A5VIWUA9FB83I,B000068NTU,5.0,1412985600
A1WH9Z5S1J1VA4,B000068NTU,5.0,1410998400
A3GJ25QG91UI9Y,B000068NTU,5.0,1410480000
A2ULLRPWYYZAKI,B000068NTU,5.0,1410307200
A2CPLA4EHGIVKR,B000068NTU,5.0,1408752000
A3DILTDN3BLZP0,B000068NTU,5.0,1408752000
A2SRBZZ4QW20Z8,B000068NZG,5.0,1441497600
A3CG1XH8G9AFSK,B000068NZG,5.0,1438732800
A3DILTDN3BLZP0,B000068NTU,5.0,1408752000
A20BHA430QDYV2,B000068NZG,4.0,1436918400
A3UT8RI17HAGD8,B000068NZG,5.0,1436227200
A1X9S4IJI6LHL5,B000068NTU,5.0,1403568000
A1X9S4IJI6LHL5,B000068NTU,5.0,1403568000
AI16VJPRNUU8,B000068NTU,5.0,1403481600
A1EL2FMHLNPRT4,B000068NTU,5.0,1400976000
A2FO3WE9MBLDY2,B000068NTU,5.0,1400630400
A3JWIHS7MSVEHQ,B000068NZG,2.0,1432252800
A236417YI9EJ0W,B000068NTU,5.0,1399507200
A341MR306CXLM7,B000068NTU,5.0,1397692800
A341MR306CXLM7,B000068NTU,5.0,1397692800
AO8SHQ1S41GF4,B000068NZD,5.0,1461715200
A21Y2AM6WWUUAI,B000068NTU,5.0,1393372800
A39JMLMY96E8CP,B000068NTU,5.0,1392595200
A2XDYUCICKEG1V,B000068NZG,5.0,1429488000
A21CJLXIU27CBK,B000068NZG,5.0,1428105600
A2T3S0LT8BMGXK,B000068NTU,5.0,1387756800
A3PQULECO9OAV6,B000068NTU,3.0,1386288000
A37BTMUV2KNVR0,B000068NTU,5.0,1386288000
A22R0GHP6J816B,B000068NTU,5.0,1386288000
A2Z4OXILI7VFU6,B000068NZD,3.0,1453939200
A33OYSKQ3XVRJJ,B000068NZB,5.0,1414627200
A398X9POBHK69N,B000068NTU,5.0,1383177600
AE19DEYUTQVQ4,B000068NTU,3.0,1383177600
ATVJC6KGQUK6N,B000068NZG,5.0,1424822400
A25FJN9423BERO,B000068NZG,4.0,1423872000
A172JIEF6MX2YG,B000068NTU,5.0,1382313600
AXP9CF1UTFRSU,B000068NTU,5.0,1381795200
AI16VJPRNUU8,B000068NTU,5.0,1380672000
A42FNTM7Q2FE0,B000068NZD,5.0,1448928000
A1HTJX4WSGZI2I,B000068NZD,5.0,1448064000
A1VZ0SF3WGAHIY,B000068NZD,5.0,1448064000
A28PBHFY62UFWD,B000068NZD,5.0,1447459200
AENULRBQ2IE5I,B000068NZD,5.0,1446422400
A2QDW10JXK2TI4,B000068NZG,4.0,1417219200
A1R6FXBYVYF5XS,B000068NZD,5.0,1445472000
AIM8WVC3CI3XE,B000068NZD,5.0,1444694400
A16N6N1QUUIGAH,B000068NZB,5.0,1481760000
A1JDPFN44PHOL1,B000068NZB,5.0,1478476800
AXWB93VKVML6K,B000068NTU,4.0,1372809600
AXWB93VKVML6K,B000068NTU,4.0,1372809600
A2JMNYV3IYM5C4,B000068NZB,5.0,1461456000
A36YC5XDIV51Q7,B000068NZB,4.0,1455580800
A3CR1WVBE9N3FV,B000068NTU,4.0,1372377600
A3S0UDGS4EO2VV,B000068NZG,5.0,1413072000
AI0DKIGQAMYY0,B000068NZG,5.0,1407456000
A20WBRIZNWA8LP,B000068NZB,5.0,1442707200
A3BNU5MEW07D65,B000068NZB,5.0,1432684800
A18ZWWAGJEJVI,B000068NZB,5.0,1431216000
A1LCLRNUOSAN44,B000068NZB,4.0,1430352000
A3IH5TH6AKY6KR,B000068NTU,5.0,1366243200
AWY4LMNAC9DWZ,B000068NTU,5.0,1363996800
A4Z0ZW1Z8Z0GQ,B000068NZD,5.0,1430352000
A2TKMA52AMCB31,B000068NZD,5.0,1428278400
A2VWNZNFV8QCP0,B000068NYU,1.0,1301356800
A2RS66Y79Q8X0W,B000068NZG,5.0,1400716800
A10CGGF8HTVNL9,B000068NZG,4.0,1398902400
A3DILTDN3BLZP0,B000068NZB,5.0,1428883200
A3BNU5MEW07D65,B000068NZB,5.0,1428364800
A3JHSIK7Z5KORN,B000068NZB,5.0,1417392000
A2TZZKMREC92BU,B000068NZB,5.0,1415923200
A3910GOWSANHZ2,B000068NTU,3.0,1360972800
ATVJC6KGQUK6N,B000068NZD,5.0,1424822400
A9L3WQK604Q4F,B000068NZD,5.0,1420502400
A1OOYK17XC8MV9,B000068NZD,5.0,1418515200
A195EZSQDW3E21,B000068NZD,5.0,1417564800
A3J6QCWLBVP3HX,B000068NTU,4.0,1360800000
A3KGW9J394EHK2,B000068NTU,4.0,1360540800
A1HTJX4WSGZI2I,B000068NZG,5.0,1387324800
A1FOXJ8TMYVKRK,B000068NZG,3.0,1383523200
A2GMZZ6TDYOHY7,B000068NTU,5.0,1355702400
A24VPAWMLWXMK,B000068NTU,5.0,1354320000
A21BJ460TMIOIF,B000068NZD,5.0,1401667200
AFLRU6952DEFX,B000068NZD,4.0,1396828800
A27SEH7FJJIKIC,B000068NTU,5.0,1352505600
A27SEH7FJJIKIC,B000068NTU,5.0,1350259200
A2EQ63JW14IMKW,B000068NTU,5.0,1347062400
A125IJCAFW6R0W,B000068NZD,4.0,1388793600
A2J5UEWD6TJB6Q,B000068NZD,4.0,1388620800
A2NYK9KWFMJV4Y,B000068NZG,5.0,1372118400
A2W3CLAYZLDPTV,B000068NTU,5.0,1341446400
A215IN14OKAE2T,B000068NTU,4.0,1334793600
A215IN14OKAE2T,B000068NTU,5.0,1334793600
A1FI4UL6C50NZJ,B000068NTU,5.0,1331424000
A2HPAIZM6IO80,B000068NTU,5.0,1329350400
A21CJLXIU27CBK,B000068NYU,5.0,1504483200
A2FZ4Z0UFA1OR8,B000068NTU,5.0,1327449600
A29CT3MXKBWVQ6,B000068NZD,4.0,1378512000
A1IR3NR4KRPIJ1,B000068NZG,5.0,1371686400
A2YGWCX3DQ6ER0,B000068NZD,5.0,1372550400
A3MONHA5DCPPLZ,B000068NYU,5.0,1495497600
A1CES889B0OQ4A,B000068NYU,5.0,1494806400
A1DJ1OA62A4Q4Z,B000068NYU,5.0,1492041600
A2LK1Y762WCWSW,B000068NTU,5.0,1316908800
AI56FNGA6VRNG,B000068NTU,5.0,1305331200
AXP9CF1UTFRSU,B000068NZD,5.0,1369526400
A2WYF4POBUXL2O,B000068NZG,4.0,1356825600
A24JUT24W1K3CV,B000068NTU,5.0,1301443200
A21CJLXIU27CBK,B000068NZD,5.0,1350950400
A3MU33YJNP2FNB,B000068NZD,5.0,1347926400
A3LD23Z6C5LI40,B000068NYU,3.0,1483920000
A1LLKRI07I04BP,B000068NYU,5.0,1479686400
A3M48SSAOTBSMW,B000068NZD,5.0,1335312000
A21VM9WVF8EOSJ,B000068NZD,5.0,1323129600
A18UX27TFQ9BFN,B000068NYU,5.0,1456272000
A2C9XAU34WBN1F,B000068NYU,5.0,1433289600
A1F8T458KP0PWG,B000068NYU,5.0,1420588800
A2621TLM7XJGHS,B000068NYU,5.0,1420156800
A2PDKKY9924V8A,B000068NYU,4.0,1415145600
A10044ECXDUVKS,B000068NYU,5.0,1409097600
AGB5XR8ENPNUP,B000068NYU,5.0,1400112000
A3JW2YQ0EOJGHM,B000068O29,5.0,1408924800
ANERNVFSBEGSO,B000068O29,5.0,1393286400
AMACM7BGUQCZD,B000068O29,4.0,1343865600
